n,J,R,rep,AMSE_Random,AMSE_MaxTwin_plus,AMSE_WMaxTwin_plus,diff_Random_minus_MaxTwin_plus,diff_MaxTwin_plus_minus_WMaxTwin_plus,abs_signed_overlap
80,5,10,9,0.05054915276673799,0.04045526653261187,0.035035037050891935,0.010093886234126125,0.005420229481719933,0.15
80,5,10,10,0.06407125942955823,0.037563428632048625,0.03755343571986838,0.026507830797509603,9.992912180241398e-06,0.05
80,5,10,11,0.07925822210285632,0.055494189832106,0.05256568162199084,0.023764032270750322,0.0029285082101151647,0.2
80,5,10,12,0.0652183684602874,0.045442814904966496,0.040755290664334254,0.01977555355532091,0.004687524240632242,0.25
80,5,10,13,0.06180987638278325,0.034305856096718455,0.028054064988843726,0.027504020286064794,0.00625179110787473,0.2
80,5,10,14,0.05685215726325316,0.0435379246366186,0.037267332982007524,0.013314232626634566,0.006270591654611073,0.05
80,5,10,15,0.05723133219556397,0.03741088674346165,0.033503275227701704,0.01982044545210232,0.003907611515759947,0.1
80,5,10,16,0.04351491475905276,0.03492909045720752,0.027124275011304152,0.008585824301845242,0.007804815445903366,0.2
80,5,10,17,0.09936196545750808,0.050382463262812045,0.05054609480653738,0.04897950219469604,-0.000163631543725333,0.15
80,5,10,18,0.07672570657491394,0.035658635724928854,0.030972675365936564,0.041067070849985086,0.00468596035899229,0.0
80,5,10,19,0.07499258683909665,0.04433584683118137,0.03531030557352701,0.03065674000791528,0.009025541257654361,0.15
80,5,10,20,0.08543371941904063,0.06395830226830665,0.05520328450352115,0.021475417150733978,0.008755017764785503,0.05
80,5,10,21,0.05060594969145617,0.03937923306472914,0.03671945871842426,0.011226716626727029,0.0026597743463048773,0.25
80,5,10,22,0.06939070298578134,0.04180638362764497,0.038108642837097764,0.02758431935813637,0.003697740790547209,0.05
80,5,10,23,0.05104287153267063,0.039262533392212876,0.0376232592615682,0.011780338140457758,0.0016392741306446787,0.1
80,5,10,24,0.08058368902362441,0.050854114734034485,0.049183546722618446,0.029729574289589923,0.001670568011416039,0.05
80,5,10,25,0.06788764494825075,0.0477927589915976,0.04221956895072783,0.020094885956653152,0.0055731900408697715,0.45
80,5,10,26,0.04927013156446895,0.042523856274082936,0.03884906761804094,0.006746275290386017,0.0036747886560419968,0.2
80,5,10,27,0.10166965168255207,0.06049564592058322,0.04869514372894629,0.04117400576196885,0.011800502191636933,0.05
80,5,10,28,0.06101217430407078,0.046552273479743014,0.03952594800041494,0.014459900824327764,0.007026325479328077,0.05
80,5,10,29,0.08258359904630025,0.054121063462095914,0.04663803886366279,0.028462535584204335,0.007483024598433127,0.1
80,5,10,30,0.03646026561693265,0.02791144566011633,0.0244967270260203,0.00854881995681632,0.0034147186340960298,0.05
80,5,10,31,0.0602122611262034,0.04454666607051952,0.037346989138941626,0.01566559505568388,0.007199676931577893,0.15
80,5,10,32,0.04911776926545845,0.04126272702273151,0.0380662117260163,0.007855042242726942,0.003196515296715212,0.05
80,5,10,33,0.06066904055878826,0.04908578517883555,0.04751068926084574,0.011583255379952709,0.0015750959179898077,0.05
80,5,10,34,0.06555801246634121,0.054391650879817774,0.04336792236691983,0.01116636158652344,0.011023728512897943,0.05
80,5,10,35,0.11198795421590732,0.08926711863357299,0.08479685513816045,0.02272083558233433,0.004470263495412546,0.3
80,5,10,36,0.07208140613904611,0.04269724839157603,0.04021224033952282,0.02938415774747008,0.002485008052053206,0.2
80,5,10,37,0.10725371521140342,0.08498715050776814,0.08067484475745527,0.022266564703635278,0.00431230575031287,0.25
80,5,10,38,0.09663936655798397,0.06593616451545983,0.06195816707759843,0.030703202042524136,0.003977997437861404,0.1
80,5,10,39,0.052586973094276054,0.03747779964122948,0.036796790129623974,0.015109173453046576,0.0006810095116055043,0.2
80,5,10,40,0.07757411544212017,0.053746447719334664,0.05057417061070174,0.02382766772278551,0.0031722771086329232,0.05
